0,211.6705
0.9948413,212.3746
1.989683,217.6947
2.984524,218.488
3.979365,211.2399
4.974206,214.242
5.969048,221.6925
6.963889,215.4934
7.95873,218.6729
8.953571,222.2273
9.948413,219.964
10.94325,216.0785
11.9381,213.6593
12.93294,212.6519
13.92778,213.9518
14.92262,211.9525
15.91746,210.1658
16.9123,212.7612
17.90714,214.0115
18.90199,216.0131
19.89683,211.0025
20.89167,202.8386
21.88651,202.9029
22.88135,205.1893
23.87619,206.6237
24.87103,201.7045
25.86587,200.6067
26.86072,205.3685
27.85556,208.0916
28.8504,212.4239
29.84524,207.9789
30.84008,203.1733
31.83492,202.3637
32.82976,202.0845
33.8246,207.405
34.81945,203.1824
35.81429,207.5696
36.80913,212.9648
37.80397,210.3084
38.79881,204.5141
39.79365,202.4576
40.78849,206.8254
41.78333,204.3492
42.77818,206.9328
43.77302,208.2509
44.76786,210.6488
45.7627,212.7731
46.75754,207.6691
47.75238,207.8404
48.74722,205.2626
49.74207,205.9084
50.73691,202.6997
51.73175,209.0659
52.72659,203.32
53.72143,203.0268
54.71627,204.1986
55.71111,202.5029
56.70596,200.6317
57.70079,203.6127
58.69564,205.0494
59.69048,203.2154
60.68532,203.2017
61.68016,202.9799
62.675,201.7992
63.66984,203.6855
64.66468,204.0145
65.65952,203.1888
66.65437,202.9739
67.64921,203.7048
68.64405,205.3648
69.63889,206.1147
70.63374,204.9265
71.62857,210.0507
72.62341,214.4524
73.61826,205.8119
74.6131,206.958
75.60794,207.9477
76.60278,207.0192
77.59762,209.2496
78.59246,210.9829
79.5873,208.847
80.58215,204.8732
81.57699,205.3697
82.57183,208.1685
83.56667,206.6239
84.56151,208.4958
85.55635,204.5694
86.55119,206.4808
87.54604,205.5555
88.54088,202.1535
89.53571,201.3508
90.53056,199.427
91.5254,194.5106
92.52024,199.4376
93.51508,202.6314
94.50993,202.3112
95.50476,200.7579
96.4996,202.1916
97.49445,205.2908
98.48929,205.9935
99.48413,202.2905
100.479,203.2816
101.4738,203.6253
102.4687,198.9251
103.4635,204.9141
104.4583,205.0791
105.4532,199.937
106.448,196.3391
107.4429,201.4246
108.4377,202.0864
109.4325,202.8813
110.4274,201.9482
111.4222,202.7825
112.4171,200.8466
113.4119,195.8334
114.4067,197.1762
115.4016,200.3498
116.3964,201.582
117.3913,201.6835
118.3861,208.2122
119.381,212.7431
120.3758,205.9849
121.3706,200.8521
122.3655,197.5734
123.3603,199.6705
124.3552,202.2848
125.35,195.8563
126.3448,197.1078
127.3397,200.997
128.3345,198.8295
129.3294,196.9713
130.3242,200.4319
131.319,202.1991
132.3139,201.1755
133.3087,201.0586
134.3036,203.1618
135.2984,206.464
136.2933,206.3268
137.2881,201.5579
138.2829,201.2886
139.2778,204.7851
140.2726,207.318
141.2675,206.5511
142.2623,204.0716
143.2571,204.4423
144.252,210.6198
145.2468,210.8567
146.2417,210.614
147.2365,200.6392
148.2314,201.0871
149.2262,199.3452
150.221,200.1387
151.2159,200.6023
152.2107,202.4509
153.2056,205.4509
154.2004,203.3256
155.1952,203.9687
156.1901,204.7875
157.1849,207.1578
158.1798,210.0541
159.1746,208.3935
160.1694,208.3392
161.1643,207.3754
162.1591,206.9847
163.154,206.1896
164.1488,209.927
165.1437,206.237
166.1385,206.6277
